,burger,fries,salad,shake,hour,store_1.0,store_2.0,store_3.0,store_4.0,store_5.0,store_6.0,store_7.0,store_8.0,store_9.0,predict_cluster_kmeans,store
384,1,3,2,0,12,0,1,0,0,0,0,0,0,0,2,2.0
385,3,3,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
386,1,1,0,1,18,0,0,0,0,0,0,0,0,1,0,9.0
387,4,5,1,4,19,0,0,0,1,0,0,0,0,0,0,4.0
388,2,2,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
389,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
390,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
391,0,1,1,0,11,0,1,0,0,0,0,0,0,0,2,2.0
392,5,5,0,5,18,1,0,0,0,0,0,0,0,0,0,1.0
393,3,4,1,3,17,0,0,0,0,0,0,0,0,1,0,9.0
394,2,2,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
395,3,3,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
396,4,4,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
397,1,1,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
398,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
399,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
400,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
401,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
402,2,3,1,2,20,0,0,0,0,0,0,0,1,0,0,8.0
403,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
404,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
405,0,3,3,0,14,0,0,0,1,0,0,0,0,0,2,4.0
406,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
407,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
408,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
409,2,2,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
410,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
411,4,5,1,4,17,0,1,0,0,0,0,0,0,0,0,2.0
412,0,1,1,0,12,0,0,0,0,0,0,1,0,0,2,7.0
413,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
414,1,1,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
415,4,4,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
416,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
417,2,3,1,2,17,0,0,0,1,0,0,0,0,0,0,4.0
418,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
419,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
420,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
421,1,2,1,1,18,0,0,0,0,0,0,1,0,0,0,7.0
422,4,4,0,4,17,0,0,0,0,0,0,0,1,0,0,8.0
423,1,3,2,1,11,0,0,0,0,1,0,0,0,0,2,5.0
424,2,2,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
425,5,5,0,5,19,0,0,0,1,0,0,0,0,0,0,4.0
426,4,5,1,4,17,0,0,0,0,0,0,1,0,0,0,7.0
427,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
428,1,3,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
429,0,3,3,0,11,1,0,0,0,0,0,0,0,0,2,1.0
430,2,2,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
431,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
432,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
433,4,4,0,4,19,0,0,1,0,0,0,0,0,0,0,3.0
434,4,4,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
435,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
436,3,3,0,3,19,0,0,0,1,0,0,0,0,0,0,4.0
437,1,1,0,0,13,0,0,0,0,0,0,0,1,0,2,8.0
438,4,4,0,3,18,0,0,0,0,1,0,0,0,0,0,5.0
439,1,2,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
440,4,4,0,4,17,0,0,0,0,1,0,0,0,0,0,5.0
441,3,3,0,3,19,0,0,0,1,0,0,0,0,0,0,4.0
442,1,1,0,1,00,0,0,0,0,1,0,0,0,0,1,5.0
443,3,3,0,3,16,0,0,0,1,0,0,0,0,0,0,4.0
444,1,1,0,0,11,1,0,0,0,0,0,0,0,0,2,1.0
445,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
446,1,1,0,1,00,0,0,0,0,0,0,0,0,1,1,9.0
447,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
448,3,4,1,3,19,0,0,0,0,0,0,0,1,0,0,8.0
449,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
450,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
451,2,2,0,2,17,0,0,0,1,0,0,0,0,0,0,4.0
452,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
453,3,3,0,2,17,0,0,0,0,0,0,0,0,1,0,9.0
454,1,1,0,0,00,0,0,0,0,0,0,1,0,0,1,7.0
455,0,3,3,0,11,0,1,0,0,0,0,0,0,0,2,2.0
456,0,1,1,0,13,1,0,0,0,0,0,0,0,0,2,1.0
457,1,2,1,0,11,0,0,0,0,1,0,0,0,0,2,5.0
458,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
459,1,1,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
460,3,3,0,0,00,0,0,1,0,0,0,0,0,0,1,3.0
461,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
462,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
463,5,5,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
464,1,1,0,0,12,0,0,0,0,0,0,0,1,0,2,8.0
465,1,4,3,0,12,0,0,0,0,0,0,1,0,0,2,7.0
466,4,4,0,4,18,0,0,1,0,0,0,0,0,0,0,3.0
467,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
468,0,3,3,0,14,1,0,0,0,0,0,0,0,0,2,1.0
469,0,1,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
470,3,5,2,0,13,0,0,0,1,0,0,0,0,0,2,4.0
471,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
472,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
473,3,3,0,3,19,1,0,0,0,0,0,0,0,0,0,1.0
474,2,2,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
475,2,2,0,2,17,0,0,0,0,0,0,1,0,0,0,7.0
476,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
477,4,4,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
478,1,4,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
479,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
480,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
481,2,2,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
482,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
483,2,2,0,2,17,0,0,0,0,0,0,0,0,1,0,9.0
484,0,1,1,0,11,0,0,0,0,1,0,0,0,0,2,5.0
485,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
486,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
487,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
488,1,1,0,0,11,0,0,0,0,0,0,0,0,1,2,9.0
489,0,1,1,0,23,0,1,0,0,0,0,0,0,0,0,2.0
490,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
491,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
492,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
493,0,1,1,0,12,0,0,0,0,0,1,0,0,0,2,6.0
494,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
495,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
496,4,4,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
497,2,3,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
498,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
499,1,1,0,0,00,0,0,0,0,1,0,0,0,0,1,5.0
500,5,5,0,5,17,0,0,0,1,0,0,0,0,0,0,4.0
501,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
502,1,1,0,1,17,0,0,0,0,0,0,1,0,0,0,7.0
503,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
504,0,1,1,0,13,1,0,0,0,0,0,0,0,0,2,1.0
505,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
506,5,5,0,5,18,0,0,0,0,0,0,0,1,0,0,8.0
507,4,4,0,4,20,0,0,0,0,0,0,0,0,1,0,9.0
508,2,3,1,2,18,0,0,0,0,0,0,0,0,1,0,9.0
509,1,1,0,0,13,0,0,1,0,0,0,0,0,0,2,3.0
510,1,3,2,1,12,0,0,0,0,1,0,0,0,0,2,5.0
511,3,3,0,3,20,0,0,1,0,0,0,0,0,0,0,3.0
512,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
513,1,1,0,1,20,0,0,0,0,0,0,1,0,0,0,7.0
514,3,3,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
515,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
516,0,3,3,0,23,0,0,0,0,1,0,0,0,0,0,5.0
517,4,4,0,4,17,0,0,0,0,0,1,0,0,0,0,6.0
518,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
519,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
520,0,2,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
521,2,5,3,0,11,0,0,0,1,0,0,0,0,0,2,4.0
522,3,4,1,1,12,0,0,0,0,0,0,1,0,0,2,7.0
523,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
524,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
525,1,5,4,0,23,1,0,0,0,0,0,0,0,0,0,1.0
526,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
527,4,5,1,0,01,0,1,0,0,0,0,0,0,0,1,2.0
528,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
529,2,2,0,0,00,0,0,0,0,1,0,0,0,0,1,5.0
530,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
531,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
532,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
533,2,2,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
534,0,5,5,0,12,0,0,1,0,0,0,0,0,0,2,3.0
535,3,3,0,3,17,0,1,0,0,0,0,0,0,0,0,2.0
536,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
537,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
538,4,4,0,2,01,0,1,0,0,0,0,0,0,0,1,2.0
539,1,3,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
540,5,5,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
541,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
542,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
543,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
544,1,2,1,0,11,0,0,0,0,0,0,0,1,0,2,8.0
545,2,2,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
546,2,2,0,0,23,0,0,0,1,0,0,0,0,0,0,4.0
547,4,4,0,3,20,0,0,0,1,0,0,0,0,0,0,4.0
548,3,4,1,3,16,0,0,0,0,0,0,0,0,1,0,9.0
549,1,1,0,0,00,0,0,1,0,0,0,0,0,0,1,3.0
550,0,3,3,0,13,0,0,1,0,0,0,0,0,0,2,3.0
551,4,4,0,4,19,0,0,0,0,0,1,0,0,0,0,6.0
552,2,2,0,0,01,0,0,0,0,0,0,1,0,0,1,7.0
553,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
554,0,1,1,0,14,0,1,0,0,0,0,0,0,0,2,2.0
555,3,4,1,3,19,0,0,0,0,0,0,1,0,0,0,7.0
556,1,2,1,0,00,0,1,0,0,0,0,0,0,0,1,2.0
557,0,2,2,0,15,0,0,0,0,0,0,0,1,0,2,8.0
558,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
559,4,5,1,3,18,0,0,1,0,0,0,0,0,0,0,3.0
560,0,5,5,0,12,0,0,0,0,1,0,0,0,0,2,5.0
561,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
562,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
563,4,4,0,4,20,0,0,0,0,0,0,0,0,1,0,9.0
564,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
565,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
566,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
567,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
568,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
569,0,4,4,0,01,0,0,0,0,0,0,0,0,1,1,9.0
570,0,2,2,0,13,1,0,0,0,0,0,0,0,0,2,1.0
571,0,2,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
572,2,3,1,0,20,1,0,0,0,0,0,0,0,0,0,1.0
573,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
574,0,1,1,0,14,0,0,1,0,0,0,0,0,0,2,3.0
575,5,5,0,5,18,0,0,0,0,0,0,0,0,1,0,9.0
576,1,3,2,1,11,0,0,0,0,1,0,0,0,0,2,5.0
577,2,2,0,0,01,0,0,1,0,0,0,0,0,0,1,3.0
578,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
579,0,2,2,0,13,0,0,1,0,0,0,0,0,0,2,3.0
580,3,3,0,3,18,0,0,1,0,0,0,0,0,0,0,3.0
581,5,5,0,5,16,0,0,0,1,0,0,0,0,0,0,4.0
582,2,2,0,0,01,0,0,0,1,0,0,0,0,0,1,4.0
583,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
584,3,3,0,3,17,0,0,0,1,0,0,0,0,0,0,4.0
585,0,1,1,0,16,0,0,0,0,1,0,0,0,0,2,5.0
586,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
587,2,2,0,2,19,0,0,0,0,0,1,0,0,0,0,6.0
588,4,4,0,2,18,0,0,0,0,0,0,0,1,0,0,8.0
589,3,3,0,2,18,1,0,0,0,0,0,0,0,0,0,1.0
590,0,1,1,0,13,1,0,0,0,0,0,0,0,0,2,1.0
591,2,2,0,2,20,1,0,0,0,0,0,0,0,0,0,1.0
592,5,5,0,5,19,0,0,0,1,0,0,0,0,0,0,4.0
593,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
594,3,3,0,3,17,0,0,0,0,1,0,0,0,0,0,5.0
595,3,4,1,3,19,0,0,0,1,0,0,0,0,0,0,4.0
596,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
597,3,3,0,3,19,0,0,0,0,0,1,0,0,0,0,6.0
598,1,1,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
599,0,1,1,0,14,0,1,0,0,0,0,0,0,0,2,2.0
600,1,2,1,0,23,0,1,0,0,0,0,0,0,0,0,2.0
601,0,1,1,0,14,0,0,0,0,0,0,0,1,0,2,8.0
602,4,5,1,1,23,0,0,0,0,0,1,0,0,0,0,6.0
603,2,2,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
604,0,2,2,0,13,0,0,0,0,1,0,0,0,0,2,5.0
605,1,3,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
606,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
607,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
608,1,2,1,1,19,0,0,0,0,1,0,0,0,0,0,5.0
609,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
610,5,5,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
611,1,3,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
612,1,3,2,0,11,0,0,1,0,0,0,0,0,0,2,3.0
613,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
614,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
615,0,1,1,0,12,0,0,1,0,0,0,0,0,0,2,3.0
616,3,3,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
617,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
618,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
619,1,2,1,0,18,0,0,0,0,0,0,0,1,0,0,8.0
620,5,5,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
621,4,4,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
622,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
623,2,2,0,2,19,0,0,0,0,0,0,1,0,0,0,7.0
624,2,2,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
625,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
626,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
627,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
628,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
629,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
630,1,2,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
631,0,3,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
632,0,1,1,0,12,0,0,0,0,0,0,1,0,0,2,7.0
633,0,4,4,0,13,0,0,0,0,0,0,0,1,0,2,8.0
634,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
635,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
636,4,5,1,3,18,0,0,0,0,0,0,1,0,0,0,7.0
637,1,1,0,0,12,0,0,0,0,1,0,0,0,0,2,5.0
638,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
639,4,4,0,4,16,0,0,0,0,0,0,0,0,1,0,9.0
640,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
641,0,1,1,0,13,1,0,0,0,0,0,0,0,0,2,1.0
642,1,3,2,1,12,0,0,0,0,1,0,0,0,0,2,5.0
643,0,3,3,0,14,0,0,0,0,0,0,0,0,1,2,9.0
644,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
645,4,4,0,4,18,0,0,0,0,0,0,0,1,0,0,8.0
646,4,4,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
647,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
648,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
649,4,4,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
650,0,5,5,0,13,0,1,0,0,0,0,0,0,0,2,2.0
651,0,1,1,0,12,0,0,0,1,0,0,0,0,0,2,4.0
652,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
653,2,2,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
654,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
655,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
656,4,4,0,4,17,0,0,0,0,0,0,0,1,0,0,8.0
657,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
658,1,4,3,1,01,0,0,0,0,0,0,1,0,0,1,7.0
659,5,5,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
660,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
661,1,2,1,0,11,1,0,0,0,0,0,0,0,0,2,1.0
662,2,2,0,2,19,0,0,0,0,0,0,1,0,0,0,7.0
663,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
664,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
665,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
666,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
667,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
668,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
669,5,5,0,5,18,0,1,0,0,0,0,0,0,0,0,2.0
670,1,3,2,1,11,0,0,0,0,0,0,0,1,0,2,8.0
671,0,3,3,0,19,0,0,0,0,0,0,1,0,0,0,7.0
672,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
673,0,1,1,0,21,0,0,1,0,0,0,0,0,0,0,3.0
674,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
675,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
676,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
677,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
678,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
679,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
680,1,1,0,1,00,0,0,0,0,0,0,1,0,0,1,7.0
681,1,3,2,1,11,1,0,0,0,0,0,0,0,0,2,1.0
682,3,3,0,1,01,0,0,0,0,0,1,0,0,0,1,6.0
683,0,3,3,0,12,0,0,0,0,0,0,1,0,0,2,7.0
684,2,2,0,2,17,0,0,0,0,0,0,1,0,0,0,7.0
685,3,3,0,3,17,0,0,1,0,0,0,0,0,0,0,3.0
686,4,4,0,4,18,0,0,0,0,0,0,0,1,0,0,8.0
687,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
688,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
689,1,3,2,0,12,0,0,0,0,0,0,0,0,1,2,9.0
690,2,4,2,1,12,0,0,0,0,0,0,1,0,0,2,7.0
691,0,1,1,0,14,0,0,0,0,1,0,0,0,0,2,5.0
692,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
693,2,2,0,2,17,0,0,0,0,0,1,0,0,0,0,6.0
694,5,5,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
695,0,1,1,0,12,0,0,0,0,0,0,0,0,1,2,9.0
696,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
697,0,2,2,0,13,0,0,0,0,1,0,0,0,0,2,5.0
698,1,1,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
699,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
700,4,4,0,4,18,0,0,1,0,0,0,0,0,0,0,3.0
701,1,1,0,1,19,0,0,0,1,0,0,0,0,0,0,4.0
702,4,4,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
703,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
704,1,4,3,1,11,0,0,0,0,1,0,0,0,0,2,5.0
705,2,2,0,1,20,0,1,0,0,0,0,0,0,0,0,2.0
706,2,2,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
707,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
708,2,2,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
709,3,3,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
710,0,2,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
711,0,3,3,0,12,0,0,0,0,0,1,0,0,0,2,6.0
712,0,2,2,0,11,0,0,1,0,0,0,0,0,0,2,3.0
713,4,5,1,4,17,0,0,0,0,0,0,1,0,0,0,7.0
714,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
715,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
716,2,2,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
717,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
718,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
719,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
720,2,2,0,2,17,0,0,0,0,0,0,1,0,0,0,7.0
721,5,5,0,5,18,0,0,0,0,0,0,0,0,1,0,9.0
722,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
723,0,3,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
724,3,4,1,3,20,0,0,0,0,0,0,0,0,1,0,9.0
725,1,3,2,1,17,0,0,0,0,0,0,0,1,0,0,8.0
726,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
727,1,1,0,1,18,0,0,0,1,0,0,0,0,0,0,4.0
728,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
729,2,3,1,2,20,0,0,0,0,0,0,1,0,0,0,7.0
730,5,5,0,5,19,0,0,0,0,0,0,1,0,0,0,7.0
731,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
732,5,5,0,5,18,0,0,0,0,0,1,0,0,0,0,6.0
733,3,3,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
734,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
735,2,3,1,0,12,0,0,0,1,0,0,0,0,0,2,4.0
736,5,5,0,5,19,0,0,0,0,0,0,1,0,0,0,7.0
737,5,5,0,5,20,0,0,0,0,0,0,1,0,0,0,7.0
738,1,3,2,1,12,0,0,0,0,0,0,1,0,0,2,7.0
739,2,4,2,2,18,0,0,0,0,0,0,1,0,0,0,7.0
740,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
741,0,1,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
742,5,5,0,5,18,0,0,0,1,0,0,0,0,0,0,4.0
743,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
744,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
745,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
746,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
747,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
748,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
749,0,1,1,0,19,0,0,0,0,1,0,0,0,0,0,5.0
750,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
751,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
752,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
753,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
754,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
755,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
756,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
757,0,2,2,0,13,1,0,0,0,0,0,0,0,0,2,1.0
758,2,3,1,2,20,0,0,0,0,0,0,1,0,0,0,7.0
759,2,2,0,1,00,0,0,0,0,0,0,0,0,1,1,9.0
760,1,1,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
761,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
762,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
763,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
764,0,2,2,0,17,0,0,0,0,1,0,0,0,0,2,5.0
765,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
766,2,2,0,1,01,0,0,0,0,0,1,0,0,0,1,6.0
767,0,4,4,0,12,0,0,0,0,1,0,0,0,0,2,5.0
768,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
769,4,4,0,4,18,0,0,0,0,0,1,0,0,0,0,6.0
